,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,comp_prim_v2_m,comp_prim_v2_no,comp_prim_1524_m,comp_prim_1524_no,trans_prim_m,trans_prim_no,comp_lowsec_v2_m,comp_lowsec_v2_no,comp_lowsec_1524_m,comp_lowsec_1524_no,trans_lowsec_m,trans_lowsec_no,comp_upsec_v2_m,comp_upsec_v2_no,comp_upsec_2029_m,comp_upsec_2029_no,comp_higher_2529_2yrs_m,comp_higher_2529_2yrs_no,comp_higher_2529_4yrs_m,comp_higher_2529_4yrs_no,comp_higher_3034_4yrs_m,comp_higher_3034_4yrs_no,enrol_higher_1822_m,enrol_higher_1822_no,edu_out_pry_m,edu_out_pry_no,edu_out_lowsec_m,edu_out_lowsec_no,edu_out_upsec_m,edu_out_upsec_no,overage2plus_m,overage2plus_no,edu2_20_m,edu2_20_no,edu4_20_m,edu4_20_no,eduyears_20_m,eduyears_20_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_no,iso_code
78246,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Quinara,,,0.01821727678179741,42.0,,28.0,0.37215715646743774,90.0,0.3992493152618408,32.0,0.47118425369262695,117.0,,14.0,0.19050221145153046,44.0,0.14080676436424255,113.0,,10.0,,26.0,0.08080067485570908,92.0,,29.0,,29.0,,22.0,0.014629840850830078,61.0,0.20607122778892517,108.0,0.03896842524409294,50.0,0.15129318833351135,34.0,0.8675102591514587,151.0,0.18638600409030914,52.0,0.28685444593429565,52.0,5.580043315887451,52.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78248,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Gab�,,,0.0,46.0,,27.0,0.6497426629066467,104.0,0.0,36.0,0.08676408231258392,120.0,,4.0,0.043725159019231796,39.0,0.013682826422154903,120.0,,2.0,0.0,32.0,0.008921901695430279,99.0,,19.0,,19.0,,13.0,0.0,39.0,0.5673357248306274,150.0,0.4870847761631012,57.0,0.7245954871177673,36.0,0.7864886522293091,102.0,0.6115681529045105,62.0,0.7453725934028625,62.0,2.014275550842285,62.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78251,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex,Male,,,Oio,,,0.057948119938373566,281.0,0.08132774382829666,124.0,0.6387803554534912,488.0,0.2608223557472229,192.0,0.30564650893211365,602.0,0.8638258576393127,63.0,0.11104054749011993,207.0,0.07667958736419678,602.0,0.6326549053192139,32.0,0.030440516769886017,129.0,0.05844760686159134,463.0,0.014478733763098717,157.0,0.0,157.0,0.0,96.0,0.0,280.0,0.4543677568435669,694.0,0.21072804927825928,271.0,0.213679239153862,199.0,0.8388602137565613,774.0,0.27503445744514465,235.0,0.3950379490852356,235.0,4.406462669372559,235.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78252,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 3,,,,0.03525448217988014,251.0,0.1067330464720726,135.0,0.5147889852523804,535.0,0.23569796979427338,221.0,0.29403015971183777,646.0,0.8963760733604431,73.0,0.11620934307575226,210.0,0.08027775585651398,639.0,0.6100301742553711,35.0,0.058526474982500076,136.0,0.06781981885433197,465.0,0.0,136.0,0.0,136.0,0.0,99.0,0.0,284.0,0.46471551060676575,692.0,0.25756192207336426,305.0,0.3843250572681427,221.0,0.8467661142349243,735.0,0.32163992524147034,255.0,0.4251578450202942,255.0,4.336899280548096,255.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78253,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Gab�,,,,22.0,,12.0,0.6772924065589905,51.0,,17.0,0.13457953929901123,52.0,,2.0,,13.0,0.05588264763355255,52.0,,3.0,,14.0,0.0,30.0,,3.0,,3.0,,2.0,,17.0,0.6687723398208618,62.0,,28.0,,19.0,0.8416860699653625,39.0,,22.0,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78254,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex,Male,,,Tombali,,,0.07487557083368301,162.0,0.14784546196460724,122.0,0.47467300295829773,393.0,0.23350730538368225,154.0,0.27526283264160156,478.0,0.9113174676895142,56.0,0.08506138622760773,153.0,0.07059521228075027,477.0,,21.0,0.05299486592411995,109.0,0.051781125366687775,377.0,0.01408354565501213,140.0,0.01408354565501213,140.0,0.0,109.0,0.0,218.0,0.36742541193962097,478.0,0.1681472510099411,212.0,0.24182894825935364,158.0,0.8605883121490479,621.0,0.1997857391834259,200.0,0.3984218239784241,200.0,4.340943813323975,200.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78260,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Quinara,,,0.017316630110144615,57.0,0.13323605060577393,30.0,0.5896608233451843,139.0,0.11000622063875198,54.0,0.20007078349590302,161.0,,11.0,0.07920855283737183,50.0,0.03193063288927078,155.0,,5.0,0.0,30.0,0.017656836658716202,111.0,0.0,37.0,0.0,37.0,,28.0,0.0,83.0,0.3904115557670593,189.0,0.1552457958459854,76.0,0.11816365271806717,50.0,0.9255124926567078,234.0,0.20309138298034668,57.0,0.47941678762435913,57.0,3.773611545562744,57.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78265,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 5,,,,,10.0,,6.0,,22.0,,14.0,0.6497346758842468,42.0,,11.0,,10.0,0.4839061498641968,42.0,,9.0,,12.0,0.4479759633541107,30.0,,11.0,,11.0,,8.0,,16.0,0.10781116783618927,30.0,,18.0,,13.0,0.6707754731178284,44.0,,15.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78268,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex,Male,,,Cacheu,,,0.0793309211730957,104.0,0.22530600428581238,60.0,0.24136938154697418,272.0,0.3550413250923157,112.0,0.489986389875412,330.0,0.7910497188568115,78.0,0.25619104504585266,101.0,0.19477589428424835,329.0,0.6486871838569641,39.0,0.13443420827388763,81.0,0.0965067446231842,270.0,0.015428026206791401,103.0,0.0,103.0,0.0,90.0,0.0,178.0,0.19223932921886444,344.0,0.024243665859103203,163.0,0.11285517364740372,107.0,0.9109720587730408,463.0,0.048164334148168564,143.0,0.10474701970815659,143.0,7.017352104187012,143.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78280,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Quinara,,,0.051940444856882095,37.0,,27.0,0.513198733329773,124.0,0.19455274939537048,46.0,0.2746821343898773,131.0,,9.0,0.018286200240254402,52.0,0.06067473068833351,126.0,,2.0,,21.0,0.03293146938085556,86.0,0.0,30.0,0.0,30.0,,21.0,0.010667886584997177,79.0,0.2642586827278137,157.0,0.07531983405351639,64.0,0.24623632431030273,35.0,0.8626283407211304,212.0,0.13908304274082184,41.0,0.36081457138061523,41.0,4.517098903656006,41.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78285,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 5,,,,0.5118502974510193,111.0,0.6545597910881042,57.0,0.13332822918891907,305.0,0.7581592798233032,220.0,0.8175747394561768,689.0,0.982050895690918,243.0,0.5628925561904907,221.0,0.46160030364990234,688.0,0.7419134378433228,186.0,0.3919919431209564,185.0,0.3461194634437561,592.0,0.16052913665771484,228.0,0.024933690205216408,228.0,0.012508304789662361,163.0,0.05213771387934685,369.0,0.045763734728097916,373.0,0.06035326421260834,195.0,0.051968831568956375,195.0,0.6662941575050354,530.0,0.029374904930591583,320.0,0.06443991512060165,320.0,9.220403671264648,320.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78288,Sub-Saharan Africa,Low income countries,Guinea-Bissau,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Biombo,,,,29.0,,23.0,0.5441055297851562,63.0,0.5125166773796082,35.0,0.622765839099884,82.0,,20.0,0.24440735578536987,30.0,0.18289411067962646,80.0,,8.0,,11.0,0.08057736605405807,55.0,,24.0,,24.0,,18.0,0.0,38.0,0.42453670501708984,82.0,0.053098808974027634,35.0,0.08916891366243362,31.0,0.873530387878418,103.0,,28.0,,28.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,GNB
78490,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,East Berbice-Corentyne,,,,19.0,,15.0,,25.0,,28.0,0.7526369094848633,54.0,1.0,31.0,,14.0,0.5590554475784302,54.0,,13.0,,10.0,0.18633116781711578,39.0,,24.0,,24.0,,18.0,,15.0,0.0,42.0,,20.0,,25.0,0.08198962360620499,42.0,,15.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78492,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,East Berbice-Corentyne,,,,14.0,,4.0,,14.0,,11.0,1.0,31.0,,14.0,,7.0,0.9225072264671326,31.0,,10.0,,8.0,0.5968964099884033,33.0,,18.0,,18.0,,25.0,,12.0,,20.0,,6.0,,9.0,,20.0,,14.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78494,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Mahaica-Berbice,,,,17.0,,3.0,,22.0,,12.0,,28.0,,14.0,,9.0,,28.0,,6.0,,7.0,,29.0,,17.0,,17.0,,6.0,,9.0,0.022594576701521873,33.0,,18.0,,7.0,,29.0,,11.0,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78498,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Pomeroon-Supenaam,,,,15.0,,3.0,,12.0,,11.0,,27.0,,10.0,,6.0,,27.0,,10.0,,9.0,0.4006994664669037,35.0,,19.0,,19.0,,9.0,,17.0,,22.0,,11.0,,5.0,,20.0,,16.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78499,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Barima-Waini,,,0.23196955025196075,43.0,,24.0,0.028808845207095146,117.0,0.8365491032600403,71.0,0.777608335018158,156.0,0.9145568013191223,66.0,0.5751253962516785,51.0,0.39963802695274353,157.0,0.6016197204589844,39.0,0.24752500653266907,48.0,0.17713439464569092,111.0,0.03426477685570717,41.0,0.00849539041519165,41.0,0.0,45.0,0.0,74.0,0.05094236135482788,169.0,0.06188694015145302,74.0,0.323807954788208,43.0,0.10462992638349533,164.0,0.1003306582570076,62.0,0.16249768435955048,62.0,6.742649078369141,62.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78502,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Ethnicity and Sex,Male,,,,Amerindian,,0.4330042600631714,132.0,0.7625811696052551,80.0,0.019911637529730797,273.0,0.9508451223373413,142.0,0.9219986796379089,341.0,0.9487864971160889,164.0,0.6452980041503906,103.0,0.5992444753646851,343.0,0.7454832792282104,103.0,0.24223750829696655,99.0,0.2440265715122223,290.0,0.043793320655822754,132.0,0.002661449834704399,132.0,0.0,104.0,0.0,161.0,0.031114716082811356,392.0,0.10187184065580368,154.0,0.38966718316078186,92.0,0.055200666189193726,396.0,0.025877948850393295,146.0,0.04951199144124985,146.0,8.351423263549805,146.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78503,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Country Total Sex,Male,,,,,,0.6440606713294983,684.0,0.8485350012779236,332.0,0.007104729767888784,1018.0,0.9569298028945923,674.0,0.9466850161552429,1806.0,0.9840700626373291,916.0,0.8217375874519348,568.0,0.7577448487281799,1788.0,0.7863539457321167,699.0,0.4717347025871277,529.0,0.4657432734966278,1581.0,0.14281007647514343,787.0,0.03364085033535957,787.0,0.06536062806844711,677.0,0.04809296131134033,844.0,0.00935615785419941,1506.0,0.03599416837096214,699.0,0.27078232169151306,450.0,0.035108067095279694,1458.0,0.01553734578192234,765.0,0.042288195341825485,765.0,9.607952117919922,765.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78504,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Pomeroon-Supenaam,,,,14.0,,6.0,0.0,36.0,,14.0,0.9917721748352051,38.0,,18.0,,12.0,0.50687175989151,37.0,,10.0,,10.0,,28.0,,11.0,,11.0,,10.0,,19.0,0.014416849240660667,44.0,,19.0,,9.0,0.028959529474377632,45.0,,17.0,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78515,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Demerara-Mahaica,,,0.6665902137756348,242.0,0.8760462403297424,113.0,0.008126950822770596,311.0,0.9650515913963318,218.0,0.9593050479888916,642.0,0.9895486235618591,324.0,0.8833882212638855,209.0,0.806117832660675,628.0,0.8236880898475647,285.0,0.5345473289489746,198.0,0.522550642490387,560.0,0.17672225832939148,279.0,0.04016375541687012,279.0,0.09466154128313065,248.0,0.06800509989261627,312.0,0.002136687748134136,463.0,0.008335665799677372,235.0,0.2584635317325592,143.0,0.03614122420549393,430.0,0.02208768017590046,274.0,0.03350608050823212,274.0,9.82749080657959,274.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78518,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 3,Essequibo Islands-West Demerara,,,,21.0,,14.0,,29.0,,12.0,0.9900341629981995,40.0,,21.0,,13.0,0.7651875615119934,40.0,,13.0,,11.0,0.49753308296203613,44.0,,23.0,,23.0,,24.0,,18.0,0.0,45.0,,17.0,,6.0,0.012909944169223309,43.0,,21.0,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78520,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,East Berbice-Corentyne,,,,15.0,,6.0,,19.0,,10.0,0.9529434442520142,34.0,,17.0,,10.0,0.8360855579376221,33.0,,13.0,,8.0,0.3482224643230438,31.0,,17.0,,17.0,,21.0,,14.0,,26.0,,6.0,,9.0,,27.0,,14.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78525,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 5,,,,0.7518230080604553,64.0,0.7983613610267639,31.0,0.027808912098407745,75.0,0.9673880934715271,55.0,0.9266197085380554,178.0,1.0,84.0,0.9022362232208252,44.0,0.8322726488113403,178.0,0.8159322142601013,78.0,0.6072525978088379,53.0,0.6708712577819824,193.0,0.26214465498924255,93.0,0.05614304542541504,93.0,0.1966124176979065,95.0,0.09982158988714218,87.0,0.0,119.0,0.0013669272884726524,63.0,0.1135704293847084,36.0,0.0489179790019989,119.0,0.02890593744814396,97.0,0.04622795432806015,97.0,10.203878402709961,97.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78526,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Upper Demerara-Berbice,,,0.6633584499359131,41.0,,24.0,0.011523702181875706,78.0,1.0,54.0,0.9831184148788452,107.0,1.0,65.0,,28.0,0.7845382690429688,106.0,0.8033547401428223,39.0,,27.0,0.45862844586372375,93.0,0.15344949066638947,46.0,0.026947826147079468,46.0,0.030394405126571655,31.0,0.1558697670698166,52.0,0.029456771910190582,115.0,0.03231598436832428,49.0,0.08432622998952866,34.0,0.013263355940580368,115.0,0.0,44.0,0.00899739284068346,44.0,9.607606887817383,44.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78528,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Demerara-Mahaica,,,0.611960768699646,53.0,,24.0,0.0,71.0,0.9938059449195862,49.0,0.9598912596702576,140.0,0.967727541923523,77.0,0.8092634081840515,50.0,0.7255458831787109,135.0,0.7752522230148315,57.0,0.35305044054985046,37.0,0.3558506965637207,108.0,0.021152550354599953,55.0,0.0,55.0,0.03884466364979744,55.0,0.0,66.0,0.0,102.0,0.020733263343572617,45.0,0.46887537837028503,33.0,0.02816826105117798,99.0,0.025690728798508644,52.0,0.08323140442371368,52.0,8.61701488494873,52.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78533,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Rural,Quintile 3,,,,0.7296462059020996,80.0,0.8592807650566101,40.0,0.0,102.0,0.961235523223877,69.0,0.9781314730644226,221.0,1.0,102.0,0.8492262959480286,77.0,0.7710104584693909,222.0,0.7799686193466187,84.0,0.5305569767951965,67.0,0.449698269367218,196.0,0.062029384076595306,98.0,0.0,98.0,0.005823879037052393,91.0,0.058401260524988174,100.0,0.0,150.0,0.057898204773664474,69.0,0.28493472933769226,49.0,0.007824456319212914,147.0,0.0,95.0,0.012729251757264137,95.0,9.733309745788574,95.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78537,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 2,Essequibo Islands-West Demerara,,,,13.0,,11.0,,23.0,,18.0,0.790767252445221,52.0,,25.0,,16.0,0.6211794018745422,49.0,,15.0,,10.0,0.017529694363474846,37.0,,18.0,,18.0,,10.0,,19.0,0.0,31.0,,19.0,,14.0,0.0882289782166481,34.0,,19.0,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78541,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 1,Cuyuni-Mazaruni,,,,23.0,,8.0,,24.0,,13.0,0.9704098105430603,40.0,,15.0,,11.0,0.6977489590644836,40.0,,20.0,,19.0,0.19501934945583344,44.0,,22.0,,22.0,,16.0,,24.0,0.0,37.0,,16.0,,8.0,0.09885486960411072,39.0,,22.0,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78543,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Potaro-Siparuni,,,,21.0,,15.0,0.07634083926677704,45.0,,29.0,0.9413647055625916,66.0,0.9663540720939636,39.0,,18.0,0.7204959988594055,69.0,,21.0,,17.0,0.2629011273384094,57.0,,28.0,,28.0,,20.0,0.0,30.0,0.05744045972824097,60.0,,20.0,,23.0,0.05481654033064842,64.0,,25.0,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78544,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Demerara-Mahaica,,,0.7967502474784851,63.0,0.7903174757957458,35.0,0.02452641911804676,73.0,0.9601244330406189,50.0,0.939466655254364,153.0,1.0,81.0,0.9314935803413391,44.0,0.8695929646492004,150.0,0.8191530108451843,73.0,0.6110078692436218,44.0,0.689728319644928,142.0,0.3117905855178833,64.0,0.040221795439720154,64.0,0.15009061992168427,71.0,0.11855526268482208,74.0,0.0,118.0,0.007092871703207493,59.0,0.10488833487033844,30.0,0.052409615367650986,110.0,0.033849067986011505,75.0,0.033849067986011505,75.0,10.40842342376709,75.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78551,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Male,Urban,Quintile 2,,,,,27.0,,11.0,0.0,33.0,,28.0,1.0,82.0,1.0,37.0,,26.0,0.9028911590576172,76.0,0.7806317806243896,37.0,,25.0,0.4548494517803192,71.0,0.13772939145565033,36.0,0.0,36.0,,29.0,0.045577507466077805,44.0,0.0,49.0,0.030198901891708374,33.0,,15.0,0.017197035253047943,48.0,0.0,35.0,0.0,35.0,10.099294662475586,35.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78553,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 4,Demerara-Mahaica,,,0.7603833079338074,49.0,,19.0,0.0,59.0,0.9801034927368164,46.0,0.9802257418632507,149.0,1.0,73.0,0.9329640865325928,50.0,0.8559411764144897,146.0,0.9516358971595764,77.0,0.6807695627212524,56.0,0.5829620957374573,143.0,0.2547772526741028,78.0,0.10232279449701309,78.0,0.18233272433280945,62.0,0.12180402129888535,83.0,0.0,88.0,0.012414765544235706,56.0,0.10289281606674194,32.0,0.023015685379505157,76.0,0.034596603363752365,64.0,0.034596603363752365,64.0,10.509737014770508,64.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78556,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,East Berbice-Corentyne,,,0.6626654267311096,93.0,0.858307421207428,43.0,0.0,100.0,0.9035073518753052,80.0,0.909489631652832,207.0,0.9801650643348694,109.0,0.7792459726333618,64.0,0.708838164806366,205.0,0.7132085561752319,71.0,0.39340147376060486,50.0,0.3809954822063446,185.0,0.1264500468969345,107.0,0.023516075685620308,107.0,0.04448826611042023,97.0,0.00853265356272459,79.0,0.0,150.0,0.005874027032405138,64.0,0.35474035143852234,64.0,0.030716044828295708,151.0,0.0157671719789505,75.0,0.07126065343618393,75.0,9.192846298217773,75.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78559,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Mahaica-Berbice,,,0.7123896479606628,47.0,,17.0,0.0,51.0,1.0,48.0,0.9699890613555908,126.0,0.9667144417762756,68.0,0.7810114622116089,43.0,0.73859041929245,126.0,0.7712478637695312,47.0,0.3212338387966156,36.0,0.4504760205745697,101.0,0.151608407497406,53.0,0.016143396496772766,53.0,0.01816319301724434,38.0,0.015124664641916752,56.0,0.0075074657797813416,92.0,0.0494079552590847,53.0,0.2181248962879181,38.0,0.04970209300518036,84.0,0.0,45.0,0.005234749987721443,45.0,9.511117935180664,45.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78564,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Pomeroon-Supenaam,,,0.47679516673088074,41.0,,12.0,0.0,62.0,1.0,33.0,0.9976530075073242,99.0,1.0,42.0,,27.0,0.7794705033302307,98.0,0.7770190238952637,35.0,,29.0,0.5082642436027527,89.0,0.11548471450805664,38.0,0.0,38.0,0.0,38.0,0.0,48.0,0.03353004902601242,84.0,0.1292218714952469,33.0,,21.0,0.01973225362598896,82.0,0.0,51.0,0.004018277395516634,51.0,10.428939819335938,51.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78568,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Male,,Quintile 3,,,,0.6760838627815247,115.0,0.8943202495574951,50.0,0.0028882701881229877,145.0,0.9493301510810852,103.0,0.9752928018569946,302.0,0.9879822731018066,147.0,0.8653895854949951,103.0,0.8017828464508057,303.0,0.7889319062232971,118.0,0.5334638357162476,89.0,0.49869397282600403,256.0,0.06536321341991425,125.0,0.0,125.0,0.004455531015992165,121.0,0.0447351448237896,132.0,0.002252026228234172,214.0,0.03946404159069061,100.0,0.2685672640800476,72.0,0.02126704715192318,209.0,0.0,126.0,0.010041927918791771,126.0,9.913216590881348,126.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78584,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Urban/Rural and Sex,Male,Rural,,,,,0.6382863521575928,537.0,0.8330078721046448,265.0,0.00786091573536396,824.0,0.9632099270820618,513.0,0.9404090642929077,1393.0,0.9821013808250427,701.0,0.7920567393302917,443.0,0.7166386246681213,1387.0,0.7799603939056396,513.0,0.47416964173316956,404.0,0.4245513677597046,1252.0,0.11703785508871078,627.0,0.02004510909318924,627.0,0.056274961680173874,513.0,0.042977117002010345,649.0,0.0077285184524953365,1204.0,0.043965309858322144,543.0,0.303048700094223,341.0,0.035929761826992035,1183.0,0.018220359459519386,599.0,0.05082289129495621,599.0,9.35600757598877,599.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78585,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Ethnicity and Sex,Male,,,,African,,0.7646765112876892,182.0,0.8354564905166626,81.0,0.0023934459313750267,226.0,0.9685685038566589,192.0,0.9787227511405945,523.0,0.9892643690109253,287.0,0.9174863696098328,175.0,0.8606340885162354,514.0,0.8066366910934448,246.0,0.46418020129203796,162.0,0.577782928943634,416.0,0.18751758337020874,200.0,0.07003163546323776,200.0,0.09240151196718216,154.0,0.06942465156316757,252.0,0.0068267108872532845,350.0,0.0,214.0,0.16298478841781616,128.0,0.04650092124938965,339.0,0.01896023191511631,211.0,0.024018850177526474,211.0,10.114747047424316,211.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78586,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex,Male,,,Cuyuni-Mazaruni,,,0.5444656610488892,34.0,,13.0,0.0,42.0,,27.0,0.9551718831062317,92.0,0.936768651008606,36.0,,24.0,0.7755776047706604,92.0,0.8171254396438599,43.0,0.3932721018791199,39.0,0.4073798358440399,101.0,0.04287414625287056,48.0,0.010904913768172264,48.0,0.020674966275691986,38.0,0.0,53.0,0.0,73.0,0.16202609241008759,30.0,,16.0,0.06251164525747299,71.0,0.008703213185071945,53.0,0.061886440962553024,53.0,9.30721664428711,53.0,,,,,,,,,,,,,,,,,,,,,,,GUY
78592,Latin America and the Caribbean,Lower middle income countries,Guyana,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Male,,Quintile 5,Essequibo Islands-West Demerara,,,,9.0,,6.0,,19.0,,14.0,0.9233308434486389,45.0,,20.0,,9.0,0.7601024508476257,45.0,,16.0,,11.0,0.786258339881897,43.0,,18.0,,18.0,,24.0,,22.0,,28.0,,12.0,,11.0,,27.0,,25.0,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,GUY
