,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,comp_prim_v2_m,comp_prim_v2_no,comp_prim_1524_m,comp_prim_1524_no,trans_prim_m,trans_prim_no,comp_lowsec_v2_m,comp_lowsec_v2_no,comp_lowsec_1524_m,comp_lowsec_1524_no,trans_lowsec_m,trans_lowsec_no,comp_upsec_v2_m,comp_upsec_v2_no,comp_upsec_2029_m,comp_upsec_2029_no,comp_higher_2529_2yrs_m,comp_higher_2529_2yrs_no,comp_higher_2529_4yrs_m,comp_higher_2529_4yrs_no,comp_higher_3034_4yrs_m,comp_higher_3034_4yrs_no,enrol_higher_1822_m,enrol_higher_1822_no,edu_out_pry_m,edu_out_pry_no,edu_out_lowsec_m,edu_out_lowsec_no,edu_out_upsec_m,edu_out_upsec_no,overage2plus_m,overage2plus_no,edu2_20_m,edu2_20_no,edu4_20_m,edu4_20_no,eduyears_20_m,eduyears_20_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_no,iso_code
66344,Europe and Northern America,High income countries,United Kingdom,EU-SILC,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 5,,,,,,,20.0,,,,,,,,,1.0,37.0,1.0,128.0,,,0.9234610199928284,47.0,0.9527662992477417,228.0,0.7182597517967224,147.0,0.7182597517967224,147.0,0.7182597517967224,200.0,0.704443097114563,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBR
66353,Europe and Northern America,High income countries,United Kingdom,EU-SILC,2014.0,,,Country Total Sex,Female,,,,,,,,0.6197056770324707,103.0,,,,,,,,,1.0,301.0,0.9963786602020264,899.0,,,0.8528974056243896,302.0,0.8477853536605835,1199.0,0.49300217628479004,680.0,0.49300217628479004,680.0,0.49300217628479004,755.0,0.6454047560691833,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBR
74812,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Ethnicity and Sex,Female,,,,Bamil�k�/Bamoun,,0.505126953125,245.0,0.12820076942443848,134.0,0.01434896606951952,572.0,0.9132475256919861,289.0,0.9178892374038696,863.0,0.9636558294296265,404.0,0.603438675403595,252.0,0.5162672996520996,863.0,0.6354931592941284,203.0,0.2829711139202118,250.0,0.2070205956697464,772.0,0.09763392806053162,362.0,0.020395426079630852,362.0,0.012029635719954967,269.0,0.13484951853752136,425.0,0.009659674018621445,732.0,0.08796218782663345,398.0,0.2062683403491974,275.0,0.076788529753685,846.0,0.009929554536938667,403.0,0.02189958281815052,403.0,9.204524040222168,403.0,1.0,899.0,,,,,,,,,,,,,,,,,,,,,CMR
74817,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex,Female,Urban,,,,,0.45990169048309326,646.0,0.11722760647535324,371.0,0.039651382714509964,1515.0,0.8558375835418701,719.0,0.8523510694503784,2406.0,0.9442119598388672,992.0,0.5605618357658386,726.0,0.48915624618530273,2406.0,0.7201424241065979,487.0,0.25067439675331116,695.0,0.20997054874897003,2253.0,0.11271243542432785,1019.0,0.01446233969181776,1019.0,0.028584754094481468,684.0,0.15896867215633392,1113.0,0.06200291961431503,1909.0,0.13798506557941437,1055.0,0.284845769405365,754.0,0.1174614205956459,2160.0,0.07966980338096619,1144.0,0.10010319948196411,1144.0,8.746034622192383,1144.0,1.0,2438.0,,,,,,,,,,,,,,,,,,,,,CMR
74818,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 2,,,,0.1893206536769867,272.0,0.05531833693385124,151.0,0.14773474633693695,574.0,0.5413170456886292,220.0,0.4933416545391083,645.0,0.8407005071640015,175.0,0.19299834966659546,170.0,0.11772429198026657,645.0,,28.0,0.005105528049170971,195.0,0.006501564756035805,559.0,0.0,189.0,0.0,189.0,0.009630583226680756,148.0,0.0,230.0,0.17838123440742493,775.0,0.2988438010215759,332.0,0.6288225054740906,213.0,0.24056009948253632,905.0,0.32563796639442444,298.0,0.43274927139282227,298.0,4.210568428039551,298.0,1.0,142.0,,,,,,,,,,,,,,,,,,,,,CMR
74820,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Ethnicity and Sex,Female,,,,Arabe_Choa/Peulh/Haoussa/Kanouri,,0.08701391518115997,174.0,0.07997435331344604,100.0,0.36442622542381287,392.0,0.25902259349823,127.0,0.23327675461769104,406.0,0.7677035927772522,51.0,0.0919908657670021,107.0,0.0663803368806839,406.0,,15.0,0.02066720835864544,134.0,0.02810370922088623,400.0,0.05100041627883911,75.0,0.01589624024927616,75.0,0.05107715353369713,55.0,0.0394970141351223,96.0,0.43461284041404724,485.0,0.6089558005332947,220.0,0.834864616394043,122.0,0.2933093011379242,389.0,0.6400713920593262,211.0,0.7186670899391174,211.0,2.177309989929199,211.0,1.0,92.0,,,,,,,,,,,,,,,,,,,,,CMR
74823,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Sud-Ouest,,,,21.0,,12.0,0.0,37.0,,27.0,0.9770151972770691,96.0,0.9108719229698181,48.0,0.6793212890625,32.0,0.5610153675079346,96.0,,18.0,,22.0,0.24079129099845886,72.0,0.11569622159004211,31.0,0.0,31.0,,28.0,0.03959449753165245,49.0,0.0,54.0,,25.0,0.30158570408821106,38.0,0.05066344141960144,61.0,0.0,40.0,0.0,40.0,9.62977123260498,40.0,1.0,86.0,,,,,,,,,,,,,,,,,,,,,CMR
74828,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Sud,,,0.30105826258659363,32.0,,10.0,0.019947117194533348,52.0,,25.0,0.8516199588775635,80.0,0.7983503937721252,32.0,,22.0,0.265073299407959,80.0,,12.0,,22.0,0.008174053393304348,62.0,0.0,30.0,0.0,30.0,,21.0,0.0,35.0,0.0,77.0,0.3601648807525635,34.0,0.6458700895309448,30.0,0.11827974766492844,95.0,0.0,32.0,0.0,32.0,8.256814956665039,32.0,1.0,39.0,,,,,,,,,,,,,,,,,,,,,CMR
74829,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Urban,Quintile 5,,,,0.721333920955658,224.0,0.13709285855293274,131.0,0.004180515184998512,567.0,0.9719462394714355,296.0,0.9541875123977661,1022.0,0.9807693362236023,462.0,0.7269414067268372,308.0,0.6700941324234009,1022.0,0.7601086497306824,292.0,0.395508348941803,309.0,0.3527280390262604,1015.0,0.19982045888900757,503.0,0.028104865923523903,503.0,0.05062207207083702,355.0,0.2571525573730469,493.0,0.008800085633993149,685.0,0.08224824070930481,425.0,0.13042521476745605,312.0,0.04745815321803093,754.0,0.023326730355620384,507.0,0.035302095115184784,507.0,10.492846488952637,507.0,1.0,1610.0,,,,,,,,,,,,,,,,,,,,,CMR
74831,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Ouest,,,0.35108834505081177,47.0,,26.0,0.014980485662817955,99.0,0.9368601441383362,52.0,0.87006014585495,111.0,0.9882020950317383,57.0,0.41480162739753723,39.0,0.3251258432865143,111.0,,21.0,,26.0,0.0051941219717264175,84.0,0.0,33.0,0.0,33.0,,24.0,0.0,55.0,0.01130021270364523,129.0,0.1816692054271698,59.0,0.3374203145503998,34.0,0.022958017885684967,151.0,0.0,51.0,0.020726105198264122,51.0,7.297609806060791,51.0,1.0,61.0,,,,,,,,,,,,,,,,,,,,,CMR
74832,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Centre (sans Yaound�),,,,21.0,,19.0,0.006318580359220505,66.0,0.8303537964820862,30.0,0.880845844745636,90.0,,29.0,,28.0,0.5218766331672668,90.0,,20.0,,27.0,0.1484021097421646,81.0,0.0,35.0,0.0,35.0,,29.0,0.21448352932929993,49.0,0.03067024238407612,80.0,0.07385550439357758,45.0,,27.0,0.10551450401544571,105.0,0.0,43.0,0.018157247453927994,43.0,9.326608657836914,43.0,1.0,78.0,,,,,,,,,,,,,,,,,,,,,CMR
74834,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Ethnicity and Sex,Female,,,,Beti/Bassa/Mbam,,0.476139634847641,245.0,0.15655380487442017,138.0,0.009275439195334911,528.0,0.905459463596344,296.0,0.9090372323989868,884.0,0.9299848675727844,382.0,0.5430130958557129,272.0,0.4564661979675293,884.0,0.7421380877494812,167.0,0.2205478698015213,239.0,0.20214775204658508,801.0,0.09389012306928635,396.0,0.00896048080176115,396.0,0.022300519049167633,280.0,0.18946711719036102,421.0,0.009752478450536728,674.0,0.12048988789319992,369.0,0.3109910190105438,285.0,0.11726846545934677,846.0,0.009175807237625122,398.0,0.026789600029587746,398.0,9.39165210723877,398.0,1.0,893.0,,,,,,,,,,,,,,,,,,,,,CMR
74836,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Yaound�,,,0.7018492221832275,65.0,0.15710343420505524,35.0,0.0,133.0,0.9720600247383118,75.0,0.9729450941085815,271.0,0.9845708608627319,123.0,0.7324674129486084,85.0,0.7006800770759583,271.0,0.7701610326766968,82.0,0.4728536307811737,82.0,0.39408639073371887,280.0,0.2143079936504364,152.0,0.025000344961881638,152.0,0.09691572934389114,88.0,0.3025546669960022,132.0,0.004731816239655018,167.0,0.023930246010422707,102.0,0.14046253263950348,82.0,0.06347370892763138,186.0,0.015904081985354424,126.0,0.015904081985354424,126.0,11.124439239501953,126.0,1.0,463.0,,,,,,,,,,,,,,,,,,,,,CMR
74837,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Centre (sans Yaound�),,,,16.0,,15.0,,29.0,,19.0,0.9896453022956848,62.0,,29.0,,26.0,0.8302763104438782,62.0,,21.0,,13.0,0.5934154987335205,55.0,,23.0,,23.0,,19.0,0.6248705387115479,33.0,0.0,40.0,,24.0,,17.0,0.0,50.0,0.009460863657295704,31.0,0.009460863657295704,31.0,11.866371154785156,31.0,1.0,95.0,,,,,,,,,,,,,,,,,,,,,CMR
74841,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Nord-Ouest,,,0.6957810521125793,34.0,,14.0,0.009211616590619087,61.0,0.8563477993011475,30.0,0.9747730493545532,75.0,0.8561766743659973,34.0,,28.0,0.35382571816444397,75.0,,12.0,,20.0,0.06716611981391907,63.0,0.013226941227912903,30.0,0.0,30.0,,29.0,0.010229488834738731,41.0,0.006983784027397633,82.0,0.04322503134608269,49.0,,23.0,0.10610220581293106,106.0,0.0,32.0,0.0,32.0,8.416321754455566,32.0,1.0,47.0,,,,,,,,,,,,,,,,,,,,,CMR
74847,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Religion and Sex,Female,,,,,Catholic,0.4142344295978546,476.0,0.10206622630357742,260.0,0.0459965281188488,1052.0,0.8137463927268982,559.0,0.8196967244148254,1589.0,0.9487442374229431,673.0,0.507774829864502,466.0,0.4321575462818146,1589.0,0.709456741809845,288.0,0.21085089445114136,436.0,0.18082287907600403,1461.0,0.09693831950426102,672.0,0.013008064590394497,672.0,0.022914953529834747,466.0,0.14510992169380188,715.0,0.0675816759467125,1370.0,0.11835148185491562,746.0,0.28530725836753845,502.0,0.1547766923904419,1614.0,0.07947535812854767,726.0,0.11629392206668854,726.0,8.28159236907959,726.0,1.0,1451.0,,,,,,,,,,,,,,,,,,,,,CMR
74848,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 1,,,,0.028006643056869507,229.0,0.023390591144561768,128.0,0.35297197103500366,464.0,0.1375681310892105,162.0,0.12892401218414307,429.0,0.7339776754379272,44.0,0.020048700273036957,114.0,0.02327723056077957,429.0,,2.0,0.010884907096624374,123.0,0.003363983239978552,413.0,0.0,69.0,0.0,69.0,0.0,52.0,0.0,85.0,0.42244094610214233,596.0,0.4765516519546509,286.0,0.8141030669212341,134.0,0.46410882472991943,564.0,0.6603108048439026,192.0,0.7804279923439026,192.0,1.6359349489212036,192.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74851,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex,Female,,,Nord-Ouest,,,0.5154318809509277,118.0,0.04545411095023155,57.0,0.012335427105426788,246.0,0.911094069480896,102.0,0.9401639103889465,301.0,0.8769115209579468,139.0,0.5535148978233337,103.0,0.3985844850540161,301.0,0.8999125361442566,40.0,0.08420451730489731,75.0,0.08994662016630173,251.0,0.04874415695667267,121.0,0.0,121.0,0.014161564409732819,93.0,0.02049691416323185,145.0,0.010245861485600471,317.0,0.07739468663930893,174.0,0.3554227352142334,103.0,0.09242761135101318,390.0,0.0021790701430290937,127.0,0.0021790701430290937,127.0,8.032859802246094,127.0,1.0,213.0,,,,,,,,,,,,,,,,,,,,,CMR
74858,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 5,,,,0.714759349822998,232.0,0.13601839542388916,132.0,0.004083947744220495,580.0,0.9710006713867188,304.0,0.9554085731506348,1048.0,0.9810592532157898,470.0,0.7289647459983826,313.0,0.6736050844192505,1048.0,0.7631858587265015,301.0,0.3893476724624634,320.0,0.3518815338611603,1045.0,0.19939759373664856,516.0,0.028738513588905334,516.0,0.04937215894460678,366.0,0.2601781487464905,505.0,0.008516207337379456,706.0,0.08037175983190536,437.0,0.12953683733940125,314.0,0.04923045635223389,776.0,0.022489754483103752,524.0,0.03403543308377266,524.0,10.510056495666504,524.0,1.0,1653.0,,,,,,,,,,,,,,,,,,,,,CMR
74859,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Douala,,,0.7713109850883484,63.0,0.08169777691364288,34.0,0.0,144.0,0.9540153741836548,75.0,0.943693220615387,287.0,0.9905790090560913,115.0,0.6355935335159302,80.0,0.6372731328010559,287.0,0.7227856516838074,80.0,0.41728970408439636,106.0,0.3382967710494995,323.0,0.19282817840576172,156.0,0.04443439468741417,156.0,0.021326987072825432,135.0,0.19962051510810852,142.0,0.0,181.0,0.11525046080350876,108.0,0.09043549746274948,75.0,0.02827134169638157,205.0,0.011147434823215008,167.0,0.011147434823215008,167.0,10.17633056640625,167.0,1.0,465.0,,,,,,,,,,,,,,,,,,,,,CMR
74863,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Est,,,,24.0,,19.0,0.03696542978286743,55.0,,22.0,0.671893298625946,84.0,0.7974802255630493,31.0,0.2043040692806244,30.0,0.21799811720848083,84.0,,5.0,,21.0,0.032267604023218155,66.0,,22.0,,22.0,,18.0,0.0,40.0,0.11811938881874084,66.0,0.1494358479976654,36.0,0.5849365592002869,33.0,0.22970254719257355,80.0,0.13273954391479492,35.0,0.24286648631095886,35.0,5.888006687164307,35.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74864,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex,Female,,,Yaound�,,,0.5677573680877686,105.0,0.15120914578437805,58.0,0.008076731115579605,215.0,0.9645820260047913,129.0,0.9496837854385376,441.0,0.9577112793922424,197.0,0.6619983911514282,135.0,0.5870228409767151,441.0,0.7669358849525452,116.0,0.3900693655014038,129.0,0.3002159893512726,434.0,0.15026935935020447,225.0,0.016683727502822876,225.0,0.06358304619789124,137.0,0.2547786831855774,211.0,0.002914801239967346,278.0,0.050222232937812805,174.0,0.2031363546848297,134.0,0.08052552491426468,324.0,0.05439123883843422,206.0,0.05439123883843422,206.0,10.123055458068848,206.0,1.0,592.0,,,,,,,,,,,,,,,,,,,,,CMR
74870,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex,Female,,,Centre (sans Yaound�),,,0.38249334692955017,105.0,0.21161030232906342,71.0,0.015452935360372066,239.0,0.8495972156524658,124.0,0.8491896986961365,348.0,0.907494843006134,131.0,0.5340808033943176,110.0,0.4093824028968811,348.0,0.7303999066352844,55.0,0.17759791016578674,90.0,0.20598191022872925,285.0,0.06428690999746323,127.0,0.0,127.0,0.04923747479915619,95.0,0.24858297407627106,168.0,0.021295418962836266,300.0,0.11340182274580002,151.0,0.407627135515213,103.0,0.13419024646282196,393.0,0.019224917516112328,152.0,0.054278865456581116,152.0,8.972321510314941,152.0,1.0,250.0,,,,,,,,,,,,,,,,,,,,,CMR
74872,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Religion and Sex,Female,,,,,Animiste/Pas de religion,0.17507387697696686,92.0,0.06730686873197556,66.0,0.1544443815946579,245.0,0.49524369835853577,86.0,0.539820671081543,275.0,0.8810026049613953,87.0,0.3499928414821625,81.0,0.2648339569568634,275.0,0.637499213218689,36.0,0.10751237720251083,82.0,0.07645700126886368,258.0,0.07183386385440826,88.0,0.0,88.0,0.0,69.0,0.05484038218855858,99.0,0.22411103546619415,326.0,0.2178182154893875,143.0,0.5836442708969116,83.0,0.320360004901886,364.0,0.3292931318283081,128.0,0.3610955476760864,128.0,5.632456302642822,128.0,1.0,163.0,,,,,,,,,,,,,,,,,,,,,CMR
74875,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Urban,Quintile 2,,,,0.22346968948841095,38.0,,23.0,0.18205644190311432,66.0,,26.0,0.4202471077442169,80.0,,23.0,,20.0,0.12210284173488617,80.0,,7.0,0.0,31.0,0.007123509421944618,79.0,,20.0,,20.0,,21.0,0.0,32.0,0.2020445317029953,99.0,0.3548542559146881,40.0,,21.0,0.2148747742176056,112.0,0.4029410183429718,45.0,0.4827364385128021,45.0,3.7374343872070312,45.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74876,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Sex and Country Wealth Index Quintiles,Female,,Quintile 2,,,,0.19332057237625122,310.0,0.04879425838589668,174.0,0.15129129588603973,640.0,0.540127158164978,246.0,0.4866164028644562,725.0,0.8427114486694336,198.0,0.20089830458164215,190.0,0.11812715232372284,725.0,0.6042362451553345,35.0,0.004432111978530884,226.0,0.006571557372808456,638.0,0.0,209.0,0.0,209.0,0.008650531060993671,169.0,0.0,262.0,0.18096725642681122,874.0,0.30472302436828613,372.0,0.6097957491874695,234.0,0.2378627061843872,1017.0,0.33491402864456177,343.0,0.4387475252151489,343.0,4.153794288635254,343.0,1.0,160.0,,,,,,,,,,,,,,,,,,,,,CMR
74877,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 5,Nord-Ouest,,,,8.0,,4.0,,29.0,,9.0,1.0,40.0,,18.0,,14.0,0.7426981925964355,40.0,,11.0,,9.0,0.28925278782844543,31.0,,12.0,,12.0,,13.0,,19.0,0.0,32.0,,21.0,,13.0,,28.0,,19.0,,19.0,,19.0,1.0,64.0,,,,,,,,,,,,,,,,,,,,,CMR
74878,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex,Female,,,Sud-Ouest,,,0.46909233927726746,114.0,0.12816590070724487,55.0,0.0,201.0,0.9537510871887207,121.0,0.9384375214576721,350.0,0.931682825088501,184.0,0.554487407207489,89.0,0.49804073572158813,350.0,0.8370320796966553,50.0,0.20406192541122437,89.0,0.1949390321969986,318.0,0.09810885041952133,149.0,0.0,149.0,0.03381388261914253,114.0,0.0949978306889534,146.0,0.021943403407931328,267.0,0.070120669901371,141.0,0.2616734504699707,132.0,0.08025208860635757,313.0,0.004422049503773451,157.0,0.021999234333634377,157.0,9.019209861755371,157.0,1.0,311.0,,,,,,,,,,,,,,,,,,,,,CMR
74879,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 3,Nord,,,,17.0,,6.0,0.15402880311012268,49.0,,13.0,0.36490491032600403,55.0,,8.0,,26.0,0.040022481232881546,55.0,,3.0,,16.0,0.0,49.0,,11.0,,11.0,,9.0,,22.0,0.22127225995063782,63.0,,24.0,,16.0,0.31356826424598694,60.0,,23.0,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74881,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Yaound�,,,0.344432532787323,35.0,,19.0,0.027233324944972992,69.0,0.94219970703125,45.0,0.9386374354362488,145.0,0.9220012426376343,62.0,0.5273967385292053,40.0,0.419961154460907,145.0,0.7694041728973389,32.0,0.2808750867843628,43.0,0.15088415145874023,137.0,0.024024493992328644,66.0,0.0,66.0,0.0,41.0,0.1956893652677536,69.0,0.0,92.0,0.12575583159923553,58.0,0.2837674021720886,42.0,0.07216590642929077,111.0,0.06553062796592712,71.0,0.06553062796592712,71.0,9.08378791809082,71.0,1.0,117.0,,,,,,,,,,,,,,,,,,,,,CMR
74882,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 2,Est,,,0.243540421128273,54.0,,22.0,0.130527064204216,81.0,0.430673211812973,34.0,0.36795276403427124,117.0,,22.0,0.02295033261179924,35.0,0.03818336874246597,117.0,,3.0,0.0,40.0,0.0,104.0,0.0,34.0,0.0,34.0,,28.0,0.0,44.0,0.1642417013645172,116.0,0.4107188284397125,43.0,0.9831150770187378,35.0,0.2202688753604889,124.0,0.2970537841320038,62.0,0.4161224365234375,62.0,3.929396867752075,62.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74884,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Ethnicity and Sex,Female,,,,Grassfields Nord-Ouest,,0.4986196458339691,163.0,0.058122389018535614,80.0,0.011933822184801102,335.0,0.9193699955940247,138.0,0.9267004728317261,473.0,0.8913731575012207,194.0,0.508258044719696,151.0,0.42393141984939575,473.0,0.9194107055664062,67.0,0.11650250852108002,135.0,0.1475016176700592,443.0,0.09963703155517578,215.0,0.0,215.0,0.008579736575484276,146.0,0.05862079933285713,225.0,0.014303752221167088,418.0,0.06948697566986084,230.0,0.3850633203983307,145.0,0.0932907909154892,529.0,0.015426336787641048,224.0,0.015426336787641048,224.0,8.483269691467285,224.0,1.0,374.0,,,,,,,,,,,,,,,,,,,,,CMR
74904,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex,Female,,,Ouest,,,0.3705998659133911,108.0,0.07297418266534805,57.0,0.014111362397670746,254.0,0.9109097123146057,114.0,0.8933852314949036,324.0,0.963502049446106,156.0,0.5374566912651062,108.0,0.4495323896408081,324.0,0.6181752681732178,78.0,0.21731707453727722,87.0,0.10326419025659561,246.0,0.017374781891703606,98.0,0.0,98.0,0.0,78.0,0.11860537528991699,174.0,0.0071242013946175575,331.0,0.10002458840608597,165.0,0.24944829940795898,112.0,0.08820531517267227,404.0,0.018063871189951897,147.0,0.041722945868968964,147.0,8.465304374694824,147.0,1.0,248.0,,,,,,,,,,,,,,,,,,,,,CMR
74905,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Nord-Ouest,,,,13.0,,9.0,,27.0,,6.0,,18.0,,7.0,,7.0,,18.0,,0.0,,3.0,,17.0,,12.0,,12.0,,12.0,,8.0,0.03229792043566704,39.0,,12.0,,7.0,0.09637831896543503,49.0,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74906,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 3,,,,0.35297226905822754,189.0,0.1309528946876526,77.0,0.032625723630189896,355.0,0.8442267775535583,181.0,0.7247834801673889,496.0,0.896010160446167,176.0,0.27075180411338806,147.0,0.22337719798088074,496.0,0.6440634727478027,46.0,0.042901478707790375,137.0,0.025719499215483665,422.0,0.002616595709696412,156.0,0.0,156.0,0.0,130.0,0.0018887004116550088,202.0,0.050129733979701996,462.0,0.20144931972026825,220.0,0.4992713928222656,156.0,0.13958537578582764,545.0,0.10779254883527756,230.0,0.17689217627048492,230.0,6.33894681930542,230.0,1.0,197.0,,,,,,,,,,,,,,,,,,,,,CMR
74909,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 4,Extr�me-Nord,,,,12.0,,5.0,0.0636194720864296,33.0,,7.0,0.6470502614974976,46.0,,12.0,,13.0,0.2075629085302353,46.0,,5.0,,12.0,0.04776768013834953,40.0,,15.0,,15.0,,4.0,,19.0,0.18120791018009186,39.0,,17.0,,17.0,0.06659112125635147,38.0,,21.0,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74912,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Region and Sex and Wealth Index Quintiles,Female,,Quintile 1,Nord,,,0.035484135150909424,88.0,0.028780248016119003,54.0,0.2917516827583313,152.0,0.14693628251552582,60.0,0.10893856734037399,169.0,,17.0,0.07349254935979843,42.0,0.02841891162097454,169.0,,3.0,0.0,50.0,0.0,163.0,,22.0,,22.0,,11.0,0.0,37.0,0.42585960030555725,205.0,0.38398808240890503,101.0,0.8715128302574158,49.0,0.5101227760314941,201.0,0.5633547306060791,84.0,0.7227824330329895,84.0,1.8389348983764648,84.0,,,,,,,,,,,,,,,,,,,,,,,CMR
74913,Sub-Saharan Africa,Lower middle income countries,Cameroon,MICS,2014.0,,,Urban/Rural and Sex and Wealth Index Quintiles,Female,Rural,Quintile 5,,,,,8.0,,1.0,,13.0,,8.0,,26.0,,8.0,,5.0,,26.0,,9.0,,11.0,0.32606643438339233,30.0,,13.0,,13.0,,11.0,,12.0,,21.0,,12.0,,2.0,,22.0,,17.0,,17.0,,17.0,1.0,43.0,,,,,,,,,,,,,,,,,,,,,CMR
